warisan	inheritance, heritage
berkendara	driving
mens	Mens
angka-angka	numeral, numerical, numeric
pisah	rent, rip, split
ubi	whiting, merlangus merlangus, gadus merlangus
menentukan	finalize, finalise, settle, nail down
eksistensi	being, beingness, existence
kabupaten	county
nembus	Browse
sangka	think, believe, consider, conceive
maksimal	maximal, maximum
rekan	friend, quaker
kronis	chronic
februari	february, feb
omongin	Sorry
dinosaurus	dinosaur
amir	air force officer, commander
filenya	The file
rubah	fox
kedok	mask
inventori	Inventory
selebihnya	flood, overflow, outpouring
kilau	luminesce
sesama	peer, equal, match, compeer
komunitas	community
mengesalkan	embitter, envenom, acerbate
bedak	powder
berlangsung	along, on
senyuman	smile, smiling, grin, grinning
momentum	momentum
etos	Ethos
rahma	Rahma
aksen	stress, emphasis, accent
wali	guardian
tentangnya	About it
bermimpi	dream, daydream, woolgather, stargaze
demokrasi	democratic
menghindar	avoid
input	input
rendam	soak, soakage, soaking
pensil	pencil
lomba	race
disebutnya	He called
biji-bijian	semen, seed, seminal fluid, ejaculate, cum, come
elevator	Elevator
menyanyi	whistle, sing
rang	fallow
tara	even
emi	Emi.
gawat	critical
waduk	pond, pool
terkena	shoot, hit, pip
melupakan	obliterate, efface
slip	slip, slip of paper
obo	oboe, hautboy, hautbois
terlambat	late, belatedly, tardily
membahas	cover, wrap up
jelasnya	bad weather, inclemency, inclementness
mae	Mae.
tunggal	solo
tobat	repentance, penitence, penance
referensi	reference, cite
rekaman	recording
terdekat	nearest, nighest, closest
mono	infectious mononucleosis, mononucleosis, mono, glandular fever, kissing disease
omong	speak, talk
alamat	address
toge	seedling
pengikut	discipleship
selasa	tuesday, tues
pajak	pawn, soak, hock
gaul	Gaul.
kantong	bag
kari	curry
ajaran	education, instruction, teaching, pedagogy, didactics, educational activity
pemuda	young, youth
dagu	chin, mentum
pabrik	factory, mill, manufacturing plant, manufactory
dosa	transgression, evildoing
insaf	penitent, repentant
suit	suite
syah	shah, shah of iran
pagar	rail, rail in
istilah	word
sebaiknya	advisable
segaris	in a line
frekuensi	frequency, absolute frequency
ngekill	Ngekill
nangka	jackfruit, jak, jack
ulangan	encore
jumbo	elephantine, gargantuan, giant, jumbo
urung	fail, go bad, give way, die, give out, conk out, go, break, break down
utututu	Utututu
robotnya	His robot
berpindah	move
koma	coma, comatoseness
bibi	aunt, auntie, aunty
perbedaan	difference
dita	Dita
permai	beautiful
opah	grandma, grandmother, granny, grannie, gran, nan, nanna
rebus	boil
iseng-iseng	procrastinate, stall, drag one's feet, drag one's heels, shillyshally, dilly-dally, dillydally
melindungi	cover, wrap up
tebal	thick, thickly
potensi	potential, possible
junior	junior
berpisah	break, separate, split up, fall apart, come apart
balas	return
bakau	mangrove, rhizophora mangle
berganti	change
galeri	balcony
manfaat	profit, gain, benefit
ampere	amperage
mesiu	ammunition, ammo
rugi	lose, turn a loss
mempersiapkan	fix, prepare, set up, ready, gear up, set
penyesalan	ruefully, contritely, remorsefully
manggilnya	call him
kawasan	area
ciuman	kiss, buss, osculation
ban	crest
meriah	regimentation
museum	museum
niatan	intention
tergolong	inclusive
perintah	rule, harness, rein
gombalan	Gombalan
berjanji	promise, assure
sendiri-sendiri	alone, solo, unaccompanied
struktur	structure
kembar	identical, monovular
akhlak	behavior, behaviour, conduct, doings
format	format
butir	detail, item, point
trip	journey, journeying
piknik	picnic
perih	arduous, backbreaking, grueling, gruelling, hard, heavy, laborious, operose, punishing, toilsome
ginjal	kidney
reng	vulture
becak	pedicab, cycle rickshaw
nonstop	nonstop flight, nonstop
kolaborasi	collaboration, collaborationism, quislingism
netral	unattached, uncommitted
loyal	loyal
sultan	sovereign, crowned head, monarch
brimstone	Brimstone
dus	carton
isyarat	gesture
revolusi	revolution
kehangatan	heat, warmth, passion
kekalahan	capitulation, fall, surrender
kumbang	beetle
baris	alignment
menaklukkan	tame, chasten, subdue
kudu	sleepy, sleepy-eyed, sleepyheaded
siput	mollusk, mollusc, shellfish
asisten	assistant, helper, help, supporter
saudara-saudara	friend, quaker
alias	alias, a.k.a., also known as
terbiasa	habituate, accustom
memanggil	call
kiper	goalkeeper, goalie, goaltender, netkeeper, netminder
tajam	harsh, abrasive
atletik	sport, athletics
teliti	careful
span	tight
rekor	record
kerjaannya	work
cuti	vacation
metalindo	Metalindo.
dayungnya	Paddle
kakeru	Kakeru
torres	Torres
morysenpai	Morysenpai
jurus	directly, straight, direct
menebak	think, opine, suppose, imagine, reckon, guess
zoo	menagerie, zoo, zoological garden
intim	close
belut	eel
teras	burden
kuas	brush
wilson	Wilson
acak	random
bising	noisy
kayu-kayu	timber
bumbu	ingredient, fixings
sebutannya	Its designation
pilar	column, pillar
kritik	knock, criticize, criticise, pick apart
senam	gymnastics, gymnastic exercise
menyelam	submerge, submerse
maskot	mascot
sekilas	lightly, softly, gently
angsa	cackler
menyesuaikan	adjust, conform, adapt
ditranslate	Translate
balkon	balcony
pemimpin	chairmanship
cabai	pepper
receh	Dereh
aneka	assorted, various
aci	legal
melebur	unify, unite, merge
mengerjakan	exercise, work, work out
anehnya	Strangely
depresi	depression
bob	bouffant
sebagus	Sebagus
timah	tin, sn, atomic number 50
rasul	apostle
ditakuti	feared
bor	drill
memenuhi	brim
bantala	Bantala
menyapa	greet
osis	Ost
dira	Dira
dahan	arm, branch, limb
murai	robin, american robin, turdus migratorius
skeptis	agnosticism, skepticism, scepticism
analisis	analysis
serak	gruff, hoarse, husky
menerangi	light
selang	alternate
iqbal	Iqbal
liburan	vacationing
terjebak	entice, lure, tempt
spiral	coiling, helical, spiral, spiraling, volute, voluted, whorled, turbinate
mendatangkan	causal agent, cause, causal agency
cadangan	suggestion
niaga	trade, craft
ditangkap	get, catch, capture
langganan	custom
enggeh	yes
berbakti	vow
corak	shape, form
fauna	animal, animate being, beast, brute, creature, fauna
manusiawi	human
megah	glorious
asam	sourly
mengurus	administer, dispense
memutuskan	cut, cut off
cebong	tadpole, polliwog, pollywog
partai	party
menyerang	attack
kontennya	Content
ceria	beaming, beamy, effulgent, radiant, refulgent
membikin	make
serbuk	crumb
ore	ore
pendeta	abbot, archimandrite
metro	metro, tube, underground, subway system, subway
demen	like, similar
memperluas	exsert, stretch out, put out, extend, hold out, stretch forth
denah	diagram, plot
bertahun-tahun	long time, age, years
mustahil	incredible, unbelievable
bukit	hill
rumus	formula
atom	atomic
asas	basic
truknya	truck
menekan	engage
ngemeng	Fucking
mintanya	Mintanya
sinergi	Synergy
joker	joker
menyatakan	state
kuda-kudaan	horse-horse
kung	bark
tunggul	stump
gosok	rub, wipe
dil	dill, dill weed
habitat	habitat, home ground
onoh	Onoh
bersedih	sad
tttttttttt	Ttttttttt
tangkai	stalk, stalking
mempelajari	learn, larn, acquire
menembak	stamp out, kill
sekutu	allied, confederate, confederative
merekam	pigeonhole, stereotype, stamp
wajar	appropriate
rawan	emotional
tragis	tragic
terputus	Disconnect
hormat	courteous
kecut	afraid(p)
bingkai	border, adjoin, edge, abut, march, butt, butt against, butt on
musyrik	idolater, idolizer, idoliser, idol worshiper
terluka	cut
mengatasi	beyond
koala	koala, koala bear, kangaroo bear, native bear, phascolarctos cinereus
serah	submit, state, put forward, posit
dini	early
studi	study, hit the books
kebab	kabob, kebab, shish kebab
keton	ketone
senonoh	decent
cuma-cuma	gratis, for free, free of charge
poster	poster, posting, placard, notice, bill, card
temu	meet, encounter, play, take on
menghadapi	know, experience, live
menaiki	wax, mount, climb, rise
meloncat	leap, jump
nyenyak	heavy, profound, sound, wakeless
menempel	adhere
melon	melon
tentakel	tentacle
jenazah	carcase, carcass
encok	gout, gouty arthritis, urarthritis
melayani	service
cemerlang	glorious, resplendent, splendid, splendiferous
bordir	Embroidery
terbakar	sunburn, burn
campur-campur	assorted, miscellaneous, mixed, motley, sundry(a)
knot	nautical mile, mile, mi, naut mi, knot, international nautical mile, air mile
olah	caprice, impulse, whim
saksi	bystander
pasukan	brigade
kurnia	prize, award
kiwi	kiwi, apteryx
wayang	movie, film, picture, moving picture, moving-picture show, motion picture, motion-picture show, picture show, pic, flick
mencegah	break, break off, discontinue, stop
politik	politics
odin	Odin
janin	embryo, conceptus, fertilized egg
pembahasan	discussion
menentang	stare
padat	densely, thickly
blazer	blazer, sport jacket, sport coat, sports jacket, sports coat
susun	arrange, set up
mengajari	train
sebagian	approximately, about, close to, just about, some, roughly, more or less, around, or so
ubur-ubur	jellyfish
kumuh	dirty, soiled, unclean
mebel	furniture, piece of furniture, article of furniture
elektron	electron, negatron
ngilu	nerve-racking, nerve-wracking, stressful, trying
menguap	evaporate
menolak	vomit, vomit up, purge, cast, sick, cat, be sick, disgorge, regorge, retch, puke, barf, spew, spue, chuck, upchuck, honk, regurgitate, throw up
tegak	directly, straight, direct
urut	massage
dibiarkan	ignore, disregard, snub, cut
van	van
membara	burn
senyawa	compound
firman	commandment
sebaik	good
solar	solar
lela	elegant
kancil	napu, tragulus javanicus
subjek	subject, content, depicted object
sasageo	Sasageo
nutrisi	food, nutrient
serum	serum, blood serum
menyadari	understand, realize, realise, see
bros	brooch, broach, breastpin
las	welding
layah	concave
berturut-turut	continuous, uninterrupted
pegunungan	range, mountain range, range of mountains, chain, mountain chain, chain of mountains
berembuk	hash out, discuss, talk over
piramid	pyramid, great pyramid, pyramids of egypt
berkunjung	come
keberuntungan	profitableness, profitability, gainfulness, lucrativeness
bobot	cargo, lading, freight, load, loading, payload, shipment, consignment
ahlinya	God
butar	Butar.
penempatan	placement, location, locating, position, positioning, emplacement
pengambilan	appropriation
paradoks	paradox
terlentang	spread, overspread
konsol	console
gerobak	cart
seimbang	commensurate
tolak	push, pushing
tetet	Tetet.
mencerna	adopt, take in
mayones	mayonnaise, mayo
jasmine	Jasmine
berduri	barbed, barbellate, briary, briery, bristled, bristly, burred, burry, prickly, setose, setaceous, spiny, thorny
menginspirasi	inspiring
mon	Mon.
piton	reticulated python, python reticulatus
gulai	curry
teriyaki	teriyaki
terbenam	dress, arrange, set, do, coif, coiffe, coiffure
lori	car, railcar, railway car, railroad car
getaran	vibration, quiver, quivering
sampel	sample, try, try out, taste
syok	hilarity, mirth, mirthfulness, glee, gleefulness
mekar	blossom, blossom out, blossom forth, unfold
panggangan	broiler
skema	outline, schema, scheme
tiupin	Tiupin
puber	puberty, pubescence
hints	Hints.
ukir	describe, depict, draw
berencana	plan
desert	dessert, sweet, afters
mastering	Mastering
yard	yard
merk	brand, trademark, brandmark
kembang	wide, wide-cut, full
keterlaluan	extremely, exceedingly, super, passing
instrumen	instrument
menabrak	run down, run over
gembok	padlock
golf	golfing
kanji	singlet, vest, undershirt
mengadakan	stage
telapak	sole
diganggu	disquieted, distressed, disturbed, upset, worried
antartika	antarctic, antarctic zone, south frigid zone
perkembangan	development
stabil	stable
hok	hock, hock-joint
nahkoda	skipper
bokong	butt
yayasan	initiation, founding, foundation, institution, origination, creation, innovation, introduction, instauration
pembukaan	beginning, start, commencement
mengalir	menstruate, flow
tongkat	cane
tampan	fine-looking, good-looking, better-looking, handsome, well-favored, well-favoured
lowongan	vacancy
diturunin	Diturunin.
mengandung	have a bun in the oven, bear, carry, gestate, expect
akrilik	acrylic, acrylic resin, acrylate resin
kebodohan	faux pas, gaffe, solecism, slip, gaucherie
blues	blues
tarif	duty, tariff
nuri	parrot
vodka	vodka
stigma	mark, stigma, brand, stain
blokir	stymie, stymy
inu	Inu.
jeda	Pause
sewa	rent
kepang	braid, lace, plait
tuna	albacore, long-fin tunny, thunnus alalunga
kumis	beard, face fungus, whiskers
fatal	fatal
kondang	celebrated, famed, far-famed, famous, illustrious, notable, noted, renowned
datar	even
syariat	shariah, shariah law, sharia, sharia law, islamic law
suram	bleakly
relevan	relevant
juri	jury
keringat	perspiration, sweat, sudor
rawat	treat, care for
sarkasme	sarcasm
kalimatnya	sentence
salad	salad
jaket	jacket
kabut	obscure, befog, becloud, obnubilate, haze over, fog, cloud, mist
helmnya	Helm
reda	calm
mengendarai	ride
berlebihan	excessively, overly, to a fault, too
karir	career, life history
kuintal	hundredweight, cwt, short hundredweight, centner, cental, quintal
mempertaruhkan	count, bet, depend, look, calculate, reckon
profesi	profession
berbunyi	strike
aki	barrage, barrage fire, battery, bombardment, shelling
penulis	essayist, litterateur
sadap	wiretap, tap
menyiapkan	fix, prepare, set up, ready, gear up, set
kenaikan	lift, raise, heave
hutang	owe
lalat	fly
diskusi	discussion, treatment, discourse
ros	Ros.
dahsyat	bloody, damn, all-fired
lambung	pass, toss, flip
langka	rare
kun	binding
ruko	Ruko
terlepas	unblock, unfreeze, free, release
industri	industry, manufacture
duka	grief, sorrow
perak	silver, silvern, silvery
takluk	give way, yield
loket	locket
hiasan	cosmetic, enhancive
dibongkar	dismantled
yen	yen
pena	pen
erat	fast
seberang	across
gagah	audacious, brave, dauntless, fearless, hardy, intrepid, unfearing
garpu	branching, ramification, fork, forking
menolong	help, aid
kuis	quiz
sejenis	homogeneous, homogenous
pencipta	godhead, lord, creator, maker, divine, god almighty, almighty, jehovah
beruang	bear
pekan	market, marketplace, market place
kenang	remember, retrieve, recall, call back, call up, recollect, think
petugas	staff
mengontrol	monitor, supervise
terhenti	bog down, bog
tangis	shout, shout out, cry, call, yell, scream, holler, hollo, squall
seluler	cellular
wafer	wafer
terhitung	count, bet, depend, look, calculate, reckon
diskriminasi	discrimination, favoritism, favouritism
geli	delicate, ticklish, touchy
jerit	abuse, clapperclaw, blackguard, shout
ngelakuin	Ngelakuin
tttttttt	Ttttttt
tipu	trick, fast one
booster	Booster.
tabah	Tabah
lilit	wind, winding, twist
sepuluh	ten, 10, x
najis	feculent
bambu	bamboo
kedalaman	depth
relaksasi	relaxation, relaxation behavior
arif	eruditely, learnedly
memaafkan	excuse, condone
beristirahat	rest
mesjid	mosque
tirai	blind, screen
mengakhiri	close
kalium	potassium, k, atomic number 19
peraturan	regulation
memasuki	learn, study, read, take
cedera	hurt
bukan-bukan	absurd
diare	ulcerative colitis
bantal	cushion
forum	forum, assembly, meeting place
entitas	breathe, take a breath, respire, suspire
lalai	absent, absentminded, abstracted, scatty
beraksi	act, behave, do
aram	aram
teror	dystopia
inisiator	Inisiator
alhamdulillah	fortunately, fortuitously, luckily, as luck would have it
lunak	satiny, sleek, silken, silky, silklike, slick
bacaan	reading, meter reading, indication
kultur	culture
urine	urine, piss, pee, piddle, weewee, water
selanjut	extra, additional
terbuat	done, through, through with(p)
memasak	cooking, cookery, preparation
tekad	resolution
flora	plant, flora, plant life
menyakiti	hurt
tutur	speak, talk
pengambil	taker
nostalgia	nostalgia
sena	senna
merawat	manicure
ilah	deity, divinity, god, immortal
sembah	worship
pening	dizzy
angkasa	space, infinite
kapur	calcareous, chalky
terjaga	wake up, awake, arouse, awaken, wake, come alive, waken
iklim	climatic, climatical
lingkungan	spectrum
nisa	charwoman, char, cleaning woman, cleaning lady, woman
meraih	receive, get, find, obtain, incur
pari	elasmobranchii, subclass elasmobranchii, selachii, subclass selachii
seragam	undifferentiated, uniform
menyedihkan	depressing, cheerless, uncheerful
meledakkan	explode, irrupt
bisu	dumb, mute, silent
mencoba-coba	dabble, smatter, play around
pengumuman	bulletin
vertikal	vertical, perpendicular
seketika	momentarily, momently
jagung	corn, edible corn
istana	castle, castling
seksama	exact
impian	reverie, revery
stik	steak
kebanjiran	flood
sperma	semen, seed, seminal fluid, ejaculate, cum, come
vespa	motor scooter, scooter
ilustrasi	demonstrative, illustrative
jerawat	acne
moga-moga	hopefully
tenis	tennis, lawn tennis
menghalau	rout, rout out, expel
petik	choice, selection, option, pick
tabung	cylindrical, cylindric
mengusir	exhaust, discharge, expel, eject, release
imam	imam, imaum
meremehkan	diminish, belittle
cemburu	possessive
konsentrasi	bayonet
pertarungan	fight
kebenaran	coincidentally, coincidently
sediakan	fix, prepare, set up, ready, gear up, set
berbagi	sharing
gulung	reel, scottish reel
lazim	common
potongan	decrease, diminution, reduction, step-down
usul	suggestion
periode	year
mentari	sun, sun
menanam	impregnate, infuse, instill, tincture
biro	office, business office
rekrut	recruit
dakwah	da'wah, dawah
wijen	sesame seed, benniseed
tinjauan	survey, study
hanyut	adrift(p)
berdaya	breathe, take a breath, respire, suspire
pidato	address, speech
hijab	head covering, veil
berbaik	approach, near, come on, go up, draw near, draw close, come near
pamer	display, exhibit, showing
modal	model, simulate
ben	ben
berdekatan	nearby
sejuk	balmy, mild, soft
mutasi	mutation, genetic mutation, chromosomal mutation
suki	abundant
lukisan	portrayal, characterization, enactment, personation
sembarang	any(a), whatever, whatsoever
menangkap	catch, grab, snatch, snap
token	token
semestinya	inevitably, necessarily, of necessity, needs
akibatnya	consequently, accordingly
panitia	committee, commission
kepekaan	reflex, reflex response, reflex action, instinctive reflex, innate reflex, inborn reflex, unconditioned reflex, physiological reaction
kemal	damp, dampish, moist
aktor	actor, histrion, player, thespian, role player
pencari	finder, viewfinder, view finder
pentas	dais, podium, pulpit, rostrum, ambo, stump, soapbox
berpengalaman	salt
wani	brave, courageous
merayakan	feast, banquet, junket
spektakuler	dramatic, spectacular, striking
pelit	meager, meagre, meagerly, stingy, scrimpy
sinopsis	summary, sum-up
pengetahuan	cognition, knowledge, noesis
tinjau	research
kerajaan	government, governing, governance, government activity, administration
pokok	plant, flora, plant life
memainkan	play
sedunia	cosmopolitan, ecumenical, oecumenical, general, universal, worldwide, world-wide
siku	elbow
radar	radar, microwave radar, radio detection and ranging, radiolocation
sakti	charming, magic, magical, sorcerous, witching(a), wizard(a), wizardly
pindahan	Pope
penyembuhan	healing
kornet	cornet, horn, trumpet, trump
toyib	Toyib
lisensi	license, licence, permit
babak	sequence, episode
keseimbangan	balance
periodik	periodic, periodical
security	Security
rekomendasi	recommendation, testimonial, good word
membeku	freeze
konferensi	conference
kepribadian	personality
fail	file, file cabinet, filing cabinet
julia	Julia
kunyah	chew, chewing, mastication, manduction
mempermudah	facilitate, ease, alleviate
kampret	carnivorous bat, microbat
nota	note
tertib	polite
buncis	pulse
stadium	stadium, bowl, arena, sports stadium
audit	audit
kadar	merely, simply, just, only, but
ombak	wave
dikobok	Burdy
menghabiskan	scavenge, clean
cctv	CCTV
jemuran	clothesline
kon	cone
lekas	expeditious
bercerita	yarn
pemakaman	burial
menempuh	digest, endure, stick out, stomach, bear, stand, tolerate, support, brook, abide, suffer, put up
client	Client
gelisah	distraught, overwrought
tebakan	puzzle
salahin	Wrong
membosankan	tire, wear upon, tire out, wear, weary, jade, wear out, outwear, wear down, fag out, fag, fatigue
tingkah	caprice, impulse, whim
kesayangan	beloved, darling, dear
guguk	Guguk.
perkataan	word
anion	anion
serigala	wolf
bermanfaat	advantageous
boya	buoy
dukun	marabou, marabout, marabou stork, leptoptilus crumeniferus
gel	gel, colloidal gel
risau	flustered, hot and bothered(p), perturbed, rattled
kesemuanya	wholly, entirely, completely, totally, all, altogether, whole
menanti	expect, look, await, wait
selaku	equally, as, every bit
menjauhkan	estrange, alienate, alien, disaffect
panggang	broil, broiling, grilling
kembang-kempis	Kempis
marsya	Marsya
pedayung	Pedayung
bokongmu	Your buttocks
riza	Riza
menjauhi	avoid
lincah	agile, nimble, quick, spry
pianonya	piano.
lemak	fatty, fat
selangit	extraordinary
kontes	contest
mv	MV.
kutub	polar
enden	Enden
salem	atlantic salmon, salmo salar
denai	track, cart track, cartroad
denda	punishment, penalty, penalization, penalisation
kepentingan	sake, interest
menderita	trouble, ail, pain
pendidikan	education
tegas	firm, firmly, steadfastly, unwaveringly
buku-buku	books
bergantung	contingent, contingent on(p), contingent upon(p), dependent on(p), dependant on(p), dependent upon(p), dependant upon(p), depending on(p)
fobia	phobic
bp	BP.
menjangan	deer, cervid
bata	brick
menengah	middle
gangster	gangster, mobster
santa	ideal, paragon, nonpareil, saint, apotheosis, nonesuch, nonsuch
kesiangan	oversleep
perilaku	behavior, behaviour
tender	bid, tender
korporat	bodied, corporal, corporate, embodied, incarnate
mengenali	acknowledge, recognize, recognise, know
orde	order
radionya	Radio
pager	beeper, pager
memotivasi	motivate, actuate, propel, move, prompt, incite
manik	bead
culik	abduct
bambang	across-the-board, all-embracing, all-encompassing, all-inclusive, blanket(a), broad, encompassing, extensive, panoptic, wide
piket	lookout, lookout man, sentinel, sentry, watch, spotter, scout, picket
menyumbang	marketing
arifin	wise
mengucapkan	draw, make
kendali	bridle
bersamaan	arterialize, arterialise
makmur	boom, thrive, flourish, expand
yuyu	crab
encer	dilute, thin, thin out, reduce, cut
modar	die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it
gambaran	representation
tercium	stray, err, drift
ti	ti, te, si
belanda	Dutch
menceritakan	tell
grosir	wholesale
gores	slash, gash
lupus	lupus
akrobatik	acrobatic, athletic, gymnastic
niggato	Niggato
kalung	chain, string, strand
amankah	Securely
seterusnya	henceforth, henceforward
sebaliknya	rather, kind of, kinda, sort of
sadis	sadistic
kudus	holy
pil	pill, lozenge, tablet, tab
syarat	circumstance, condition, consideration
terkejut	jolted, shaken
yeye	Yeye
pewarna	color, colour, emblazon
demit	Demit
berkembang	grow, develop, produce, get, acquire
minimum	minimal, minimum
kakao	cacao, cacao tree, chocolate tree, theobroma cacao
definisi	definition
kerjakan	perform, execute, do
jahit	sew, run up, sew together, stitch
mengadu	complain
mistis	mystic, mystical
memuji	praise
sani	honorable, honourable
membingungkan	bewilderingly, confusingly
dosanya	His sin
plak	brass, memorial tablet, plaque
akrab	close
bayangkan	Imagine
injeksi	injection
bibit	dawn
pengguna	consumer
haram	illegal
meminum	Drink
seakan2	As if
desainer	architect, designer
menjalin	tie, bind
sonata	sonata
trims	TRIMS.
skala	balance
cerewet	awkward, embarrassing, sticky, unenviable
menutupi	cover, wrap up
aib	flaw, blemish
oknum	personality
sagu-sagu	Sago-sagu.
koneksi	connection
panennya	Harvest
speknya	Specify it
melahirkan	parturient
bujangan	bachelor, unmarried man
penyok	bent, crumpled, dented
kutukan	disapprobation, condemnation
peternak	breeder, stock breeder
optimis	optimistic
guling	roll, bowl
mahir	breathe, take a breath, respire, suspire
reffnya	Reff
lorong	aisle, gangway
lobster	lobster
menepati	carry through, accomplish, execute, carry out, action, fulfill, fulfil
upaya	attempt, effort, endeavor, endeavour, try
suasana	air, aura, atmosphere
loyang	brazen
kaunter	bar
abses	dermatomyositis
membagi	fail, go bad, give way, die, give out, conk out, go, break, break down
melengkapi	rig, set, set up
terburu-buru	brash, cheeky, nervy
retak	snap, crack
tantangan	challenge
menyampaikan	give
mengimbau	appeal, invoke
berurusan	reach, get through, get hold of, contact
mengajarkan	teach
debu	deflation
denting	band, ring
aba	church father, father of the church, father
komunikasi	communication
busa	foam, froth, fizz, effervesce, sparkle, form bubbles
renyah	finical, finicky, fussy, particular, picky
mengucap	note, observe, mention, remark
membayangkan	visualize, visualise
berdamai	accommodate, reconcile, conciliate
serangan	attack, tone-beginning
ikat	tie
tertinggi	sovereign, supreme
keenam	sixth, 6th
pertemuan	convergence, converging, convergency
tal	palmyra, palmyra palm, toddy palm, wine palm, lontar, longar palm, borassus flabellifer
bertugas	serve
kapas	downy, downlike, flossy, fluffy
kejahatan	atrocity, inhumanity
berkarya	make, create
teratur	dapper, dashing, jaunty, natty, raffish, rakish, spiffy, snappy, spruce
dengki	malicious
oren	orange, orangish
tertidur	snooze, drowse, doze
baginda	sire
karantina	quarantine
organisasi	constitution, establishment, formation, organization, organisation
harmoni	harmonious
profesor	professorship, chair
kriteria	criterion, standard
ancaman	endanger, jeopardize, jeopardise, menace, threaten, imperil, peril
sehabis	wholly, entirely, completely, totally, all, altogether, whole
hoya	wax plant, hoya carnosa
efektif	effective
nara	Nara
koper	baggage
ohm	ohm, georg simon ohm
terkubur	die
beranak	wear, bear
tonggak	column, pillar
buat-buat	water bottle
krusial	crucial, important
memenangkan	win
satir	Satir
iblis	demonic, diabolic, diabolical, fiendish, hellish, infernal, satanic, unholy
mengecewakan	frustrating
halus-halus	fine
tengkorak	carcase, carcass
budaya	cultural
dikatakan	allegedly
kukus	steam
saranghaeyo	Saranghaeyo
pemukiman	residential
balok	balance beam, beam
mesum	dirty, soiled, unclean
unsur	substance
seret	drag
pangkal	beginning, start, commencement
caci	abuse, clapperclaw, blackguard, shout
amunisi	ammunition, ammo
peluk	hug
trobos	Trobos
aulia	Aulia.
mendatangi	confront, face
berbentuk	shape, form
milo	milo, milo maize
kolot	conservative
ceng	syrup, sirup
menghancurkan	decompose, break up, break down
bijak	clever, cunning, ingenious
nyanyian	lullaby, cradlesong
setelan	suit, suit of clothes
ratusan	hundred, 100, c, century, one c
berawal	get down, begin, get, start out, start, set about, set out, commence
menonjol	bulge, pouch, protrude
bungkus	coat, surface
kening	frontal
terapi	therapy
makalah	article
separuh	partially, partly, part
tuduh	blame, fault
kalender	calendar
hg	hectogram, hg
regional	regional
licik	artful
amino	amino, aminic
eksklusif	entirely, exclusively, solely, alone, only
aloe	aloe
yogi	yogi
macho	butch, macho
kumpulan	group, grouping
tiup	blow, puff
mengurangi	reduce, melt off, lose weight, slim, slenderize, thin, slim down
hajar	wallop
mondok	fat
pemberani	unafraid(p), fearless
panji	standard, banner
memo	memo, memorandum, memoranda
kebocoran	escape, leak, leakage, outflow
kelopak	cartridge holder, cartridge clip, clip, magazine
serbu	attack, attempt
spesialisasi	specialization, specialisation, specialty, speciality, specialism
aren	sugar palm, gomuti, gomuti palm, arenga pinnata
pandu	drive, ride
pengakuan	adoption, acceptance, acceptation, espousal
berdiam	know, experience, live
bengek	futility
ramuan	ingredient
keunikan	singularity, uniqueness
inovasi	initiation, founding, foundation, institution, origination, creation, innovation, introduction, instauration
rawa	bog, peat bog
menghabisi	finish up, land up, fetch up, end up, wind up, finish
genting	critical
bertinju	box
elok	beneficial, good
terbesar	large, big
berak	excrete, egest, eliminate, pass
koloni	colonial, compound
menara	keep, donjon, dungeon
homo	homosexual, homophile, homo, gay
tenun	weave, tissue
penggemar	fanatic, fanatical, overzealous, rabid
pengasih	thoughtful
mual	gag, heave, retch
inci	fathom, fthm
mengira	presume
ciput	penis, phallus, member
mengetes	test, prove, try, try out, examine, essay
pincang	crippled, halt, halting, lame, gimpy, game
kelelawar	bat, chiropteran
empedu	bile, gall
kokoh	uncompromising, sturdy, inflexible
berkenan	approve
insomnia	insomnia
jamin	undertake, guarantee
manggis	mangosteen
universal	catholic
menjebak	frame, compose, draw up
umat	people
mencakup	cover, wrap up
giling	crushed
elektronik	electronic
ketiak	armpit, axilla, axillary cavity, axillary fossa
bersihkan	cleanse, clean
ternak	livestock, stock, farm animal
klinik	clinic
permanen	permanent, lasting
menjinakkan	domesticate, tame
setetes	Drop
peri	spirit world
bobrok	dilapidated
seorangnya	One
memuat	load
rempah-rempah	spice
teripang	sea cucumber, holothurian
marlin	black marlin, makaira mazara, makaira marlina
konkrit	concrete
berteduh	hide, hide out
subscene	Subscene
antagonis	antagonist
wesel	weasel
anggur	idle, jobless, out of work
pirang	blond, blonde, light-haired
celeng	boar
sulam	embroider, broider
sekejap	briefly
lai	pear, pear tree, pyrus communis
garong	robber
menyandang	bear, hold
tiara	tiara
teluk	bay, embayment
konsisten	consistent
utk	function, purpose, role, use
carikan	tear
undang	invite, ask over, ask round
latif	beautiful
judes	choleric, irascible, hotheaded, hot-tempered, quick-tempered, short-tempered
tekstil	textile
kerasukan	entrance, spellbind
tasik	lake
pigmen	pigment
luang	gap, crack
berkabut	mist, mist over
kontrak	contractual
injil	bible
lb	pound, lb
badminton	badminton
melukis	disembowel, eviscerate, draw
lengan	foreleg
rohnya	His spirit
pucuk	shoot, spud, germinate, pullulate, bourgeon, burgeon forth, sprout
biologis	biological
menengok	determine, check, find out, see, ascertain, watch, learn
kualitas	direct, unmediated
kedap	impermeable
rak	cabinet
menunjuk	sharpen, taper, point
